90
92
95
94
93
90
93
90
90
93
93
94
94
92
93
95
94
93
91
91
91
92
95
94
91
93
92
90
91
91
90
90
92
92
91
91
96
97
93
92
93
93
93
91
90
90
89
90
93
92
92
97
93
91
93
95
93
91
92
94
93
93
93
95
96
94
96
94
94
96
97
96
95
93
95
94
95
95
95
98
96
101
98
98
97
97
95
95
99
96
97
97
97
96
98
100
100
100
97
94
95
97
96
97
97
99
101
99
97
96
96
95
95
92
98
99
99
97
93
94
93
92
95
94
93
91
93
94
92
87
90
93
94
89
85
88
86
92
90
87
88
87
84
84
88
83
84
89
87
83
83
80
82
85
85
83
81
80
80
76
80
77
77
80
80
79
79
76
76
75
75
77
77
77
77
76
77
75
74
72
73
75
77
78
77
76
76
75
73
73
74
74
75
71
71
70
71
71
71
71
71
72
73
72
70
68
67
68
70
68
69
66
68
66
65
66
65
68
66
65
65
66
67
65
63
67
68
67
66
66
67
62
59
62
62
62
62
62
64
63
93
93
92
92
92
91
89
89
89
92
93
93
95
93
93
97
92
93
92
90
91
91
93
91
93
96
95
94
93
90
90
89
90
90
92
93
94
94
90
91
93
93
92
91
90
90
90
90
92
92
91
93
91
91
93
94
91
88
92
93
90
92
95
97
97
98
97
94
92
92
91
93
95
92
93
94
97
96
97
99
98
99
98
97
97
98
97
100
103
97
99
98
96
96
95
94
99
100
99
99
98
96
96
97
100
101
102
98
96
94
95
98
99
99
102
102
100
94
90
91
92
94
92
94
93
93
96
95
92
91
91
93
95
88
85
90
87
92
88
85
87
88
88
86
87
86
84
82
85
83
81
82
84
86
84
82
80
79
77
78
80
78
77
79
79
77
77
76
79
77
77
78
77
79
78
74
74
75
75
74
73
74
75
76
76
77
76
73
74
74
75
75
73
70
70
72
74
72
68
67
67
70
72
68
69
70
68
69
69
66
67
68
67
65
64
65
72
70
67
64
65
64
64
65
63
64
62
63
66
66
64
57
60
63
65
62
58
58
62
58
94
93
91
92
92
92
91
91
90
93
95
96
94
93
93
93
92
91
91
90
91
89
91
93
92
92
91
90
92
90
89
89
93
94
94
91
92
92
90
90
89
91
92
93
94
91
90
91
87
87
88
89
90
91
91
90
90
88
92
95
94
94
95
94
99
99
97
95
93
93
90
91
93
91
93
92
92
92
95
96
96
97
92
94
98
99
97
100
101
98
97
98
99
96
98
97
100
102
103
103
103
100
100
98
103
100
99
98
98
94
94
100
100
97
96
96
95
92
92
93
93
97
101
98
96
93
94
93
89
89
93
90
90
89
87
89
82
88
90
88
87
86
86
84
83
86
85
82
84
83
84
84
81
80
77
77
79
78
77
77
79
76
76
